"subj","exp","cond","item","order","reg","word","rt","zrt","res","zres","acc","at","len","rtmean","rtsd","upperbound","lowerbound"
32,"PL","a",6,92,7,"贈った。",646,-0.184,-106.54,-0.467,100,"high","short",1224.45454545455,742.58638921983,3452.21371311404,-1003.30462220495
32,"PL","c",20,30,7,"知っていた。",1134,-0.098,280.47,-0.237,100,"low","short",1224.45454545455,742.58638921983,3452.21371311404,-1003.30462220495
32,"PL","b",3,12,7,"説明した。",1374,1.169,570.96,0.961,100,"high","long",1224.45454545455,742.58638921983,3452.21371311404,-1003.30462220495
32,"PL","d",17,90,7,"忘れていた。",766,-0.236,-87.53,-0.433,100,"low","long",1224.45454545455,742.58638921983,3452.21371311404,-1003.30462220495
32,"PL","b",19,18,7,"求めた。",902,0.311,149.46,0.117,100,"high","long",1224.45454545455,742.58638921983,3452.21371311404,-1003.30462220495
33,"PL","c",23,33,7,"からかった。",862,-0.286,308.66,-0.216,100,"low","short",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","d",4,42,7,"壊した。",406,-0.567,-105.9,-0.451,100,"low","long",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","b",14,54,7,"伝えた。",374,-0.649,-137.9,-0.458,100,"high","long",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","d",16,94,7,"味見した。",1790,0.707,1257.38,0.892,100,"low","long",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","a",17,64,7,"許可した。",1918,2.697,1385.38,3.21,100,"high","short",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","b",18,48,7,"語った。",1158,0.776,646.1,1.112,100,"high","long",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","b",6,66,7,"贈った。",998,0.485,486.1,0.791,100,"high","long",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","c",19,36,7,"無くした。",2278,0.696,1745.38,0.843,100,"low","short",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","d",12,21,7,"遂行した。",573,-0.413,40.38,-0.307,100,"low","long",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","a",21,80,7,"言った。",790,0.143,278.1,0.481,100,"high","short",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","a",1,82,7,"見せた。",1462,1.664,950.1,2.137,100,"high","short",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","d",8,44,7,"疑った。",2382,1.252,1870.1,1.496,100,"low","long",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","a",9,68,7,"保証した。",326,-0.908,-206.62,-0.714,100,"high","short",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","a",13,76,7,"知らせた。",294,-0.981,-238.62,-0.793,100,"high","short",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","b",22,38,7,"渡した。",870,0.252,358.1,0.535,100,"high","long",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","b",10,92,7,"任せた。",510,-0.402,-1.9,-0.186,100,"high","long",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","c",3,52,7,"違反した。",942,-0.231,409.38,-0.142,100,"low","short",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","b",2,98,7,"報告した。",446,-0.518,-86.62,-0.355,100,"high","long",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","c",11,31,7,"盗んだ。",526,-0.519,14.1,-0.434,100,"low","short",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","c",7,78,7,"落とした。",686,-0.408,153.38,-0.331,100,"low","short",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","c",15,9,7,"撮影した。",950,-0.225,417.38,-0.136,100,"low","short",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
33,"PL","d",20,13,7,"知っていた。",878,-0.133,324.66,-0.027,100,"low","long",973.590909090909,620.442749677765,2834.9191581242,-887.737339942385
34,"PL","a",20,59,7,"説明した。",1190,1.048,76.25,-0.017,100,"high","short",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","a",8,55,7,"勧めた。",694,-0.075,-302.01,-0.949,100,"high","short",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","d",15,43,7,"撮影した。",3062,1.878,1948.25,1.573,100,"low","long",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","a",12,79,7,"話した。",806,0.179,-190.01,-0.673,100,"high","short",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","a",4,16,7,"返却した。",1774,2.371,660.25,1.423,100,"high","short",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","a",16,63,7,"与えた。",766,0.088,-230.01,-0.771,100,"high","short",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","b",1,53,7,"見せた。",1038,0.558,41.99,-0.098,100,"high","long",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","b",17,29,7,"許可した。",717,-0.026,-396.75,-0.976,100,"high","long",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","d",19,103,7,"無くした。",3726,2.489,2612.25,2.227,100,"low","long",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","b",5,20,7,"あげた",2190,2.652,1311.73,2.444,100,"high","long",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","d",23,69,7,"からかった。",1894,0.803,662.52,0.306,100,"low","long",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","c",10,101,7,"再検討した。",2990,1.189,1758.52,0.853,100,"low","short",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","b",21,95,7,"言った。",3926,5.808,2929.99,5.685,100,"high","long",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","c",14,65,7,"実現した。",3590,1.605,2476.25,1.383,100,"low","short",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","d",3,12,7,"違反した。",3638,2.408,2524.25,2.14,100,"low","long",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","c",22,33,7,"汚した。",1678,0.28,681.99,0.059,100,"low","short",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
34,"PL","b",13,26,7,"知らせた。",1158,0.776,44.25,-0.093,100,"high","long",2049.23529411765,1192.6638005643,5627.22669581053,-1528.75610757524
35,"PL","b",4,58,7,"返却した。",350,-0.693,-89.45,-0.361,100,"high","long",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","a",19,82,7,"求めた。",430,-0.673,12.27,-0.174,100,"high","short",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","d",14,66,7,"実現した。",262,-0.7,-177.45,-0.522,100,"low","long",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","a",7,90,7,"投げた。",326,-0.908,-91.73,-0.431,100,"high","short",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","d",18,18,7,"克服した。",478,-0.501,38.55,-0.309,100,"low","long",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","d",6,26,7,"愛した。",438,-0.538,20.27,-0.327,100,"low","long",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","b",20,100,7,"説明した。",334,-0.722,-105.45,-0.393,100,"high","long",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","b",8,56,7,"勧めた。",422,-0.562,4.27,-0.173,100,"high","long",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","d",10,86,7,"再検討した。",382,-0.589,-79.17,-0.425,100,"low","long",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","a",15,96,7,"ご馳走した。",334,-0.89,-127.17,-0.518,100,"high","short",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","a",23,38,7,"ささげた。",390,-0.763,-49.45,-0.326,100,"high","short",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","b",24,94,7,"払った。",318,-0.751,-99.73,-0.382,100,"high","long",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","a",3,30,7,"説明した。",478,-0.564,38.55,-0.109,100,"high","short",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","d",22,7,7,"汚した。",678,-0.317,260.27,-0.091,100,"low","long",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","c",17,10,7,"忘れていた。",1038,-0.164,576.83,-0.019,100,"low","short",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","b",12,24,7,"話した。",846,0.209,428.27,0.676,100,"high","long",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","d",2,48,7,"まとめた。",446,-0.53,6.55,-0.341,100,"low","long",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","c",5,80,7,"懐かしがった。",350,-0.641,-132.9,-0.542,100,"low","short",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","a",11,42,7,"手渡した。",734,0.016,294.55,0.521,100,"high","short",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","c",1,72,7,"破った。",366,-0.63,-51.73,-0.482,100,"low","short",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","c",13,92,7,"応援した。",406,-0.602,-33.45,-0.469,100,"low","short",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
35,"PL","c",9,40,7,"検討した。",1038,-0.164,598.55,-0.002,100,"low","short",492.909090909091,226.318551117858,1171.86474426267,-186.046562444484
36,"PL","d",5,86,7,"懐かしがった。",161,-0.793,-148.07,-0.493,100,"low","long",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","d",13,96,7,"応援した。",166,-0.788,-127.93,-0.473,100,"low","long",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","d",9,78,7,"検討した。",406,-0.567,112.07,-0.237,100,"low","long",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","d",1,92,7,"破った。",182,-0.773,-104.36,-0.45,100,"low","long",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","b",19,68,7,"求めた。",190,-0.984,-96.36,-0.375,100,"high","long",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","c",16,9,7,"味見した。",446,-0.575,152.07,-0.332,100,"low","short",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","c",12,53,7,"遂行した。",198,-0.747,-95.93,-0.515,100,"low","short",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","a",22,19,7,"渡した。",294,-0.981,7.64,-0.186,100,"high","short",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","c",8,37,7,"疑った。",366,-0.63,79.64,-0.385,100,"low","short",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","a",14,62,7,"伝えた。",206,-1.18,-80.36,-0.403,100,"high","short",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","c",4,70,7,"壊した。",206,-0.741,-80.36,-0.503,100,"low","short",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","a",10,35,7,"任せた。",478,-0.564,191.64,0.268,100,"high","short",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","b",7,56,7,"投げた。",422,-0.562,135.64,0.09,100,"high","long",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","a",18,47,7,"語った。",414,-0.709,127.64,0.11,100,"high","short",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","c",24,7,7,"心配していた。",646,-0.436,336.93,-0.195,100,"low","short",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","a",6,17,7,"贈った。",294,-0.981,7.64,-0.186,100,"high","short",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","d",17,45,7,"忘れていた。",222,-0.737,-79.5,-0.425,100,"low","long",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","b",3,33,7,"説明した。",478,-0.46,184.07,0.187,100,"high","long",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","c",20,25,7,"知っていた。",814,-0.319,512.5,-0.066,100,"low","short",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","b",15,41,7,"ご馳走した。",318,-0.751,16.5,-0.149,100,"high","long",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","b",23,64,7,"ささげた。",262,-0.853,-31.93,-0.246,100,"high","long",344.636363636364,166.2334977,843.336856736362,-154.064129463635
36,"PL","b",11,23,7,"手渡した。",413,-0.578,119.07,0.056,100,"high","long",344.636363636364,166.2334977,843.336856736362,-154.064129463635
37,"PL","c",3,66,7,"違反した。",326,-0.658,-116.36,-0.53,100,"low","short",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","d",8,56,7,"疑った。",838,-0.169,408.27,0.055,100,"low","long",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","c",7,13,7,"落とした。",1862,0.407,1419.64,0.603,100,"low","short",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","b",14,17,7,"伝えた。",629,-0.186,199.27,0.217,100,"high","long",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","d",24,45,7,"心配していた。",518,-0.464,50.38,-0.297,100,"low","long",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","c",15,54,7,"撮影した。",1478,0.141,1035.64,0.32,100,"low","short",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","d",4,51,7,"壊した。",422,-0.552,-7.73,-0.355,100,"low","long",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","b",2,92,7,"報告した。",862,0.238,419.64,0.658,100,"high","long",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","d",12,88,7,"遂行した。",166,-0.788,-276.36,-0.619,100,"low","long",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","a",9,29,7,"保証した。",1150,0.958,707.64,1.539,100,"high","short",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","a",5,84,7,"あげた。",222,-1.144,-207.73,-0.716,100,"high","short",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","d",16,31,7,"味見した。",310,-0.656,-132.36,-0.477,100,"low","long",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","a",21,33,7,"言った。",374,-0.8,-55.73,-0.342,100,"high","short",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","b",6,64,7,"贈った。",302,-0.78,-127.73,-0.438,100,"high","long",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","b",22,9,7,"渡した。",1174,0.805,744.27,1.308,100,"high","long",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","a",1,72,7,"見せた。",1686,2.172,1256.27,2.891,100,"high","short",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","c",23,43,7,"からかった。",430,-0.586,-24.99,-0.462,100,"low","short",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","d",20,21,7,"知っていた。",1454,0.398,999.01,0.637,100,"low","long",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","c",19,37,7,"無くした。",1838,0.391,1395.64,0.585,100,"low","short",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","b",18,58,7,"語った。",342,-0.708,-87.73,-0.358,100,"high","long",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","a",17,25,7,"許可した。",1086,0.813,643.64,1.382,100,"high","short",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","a",13,70,7,"知らせた。",389,-0.766,-53.36,-0.336,100,"high","short",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
37,"PL","b",10,76,7,"任せた。",350,-0.693,-79.73,-0.342,100,"high","long",791.652173913043,557.00380353652,2462.6635845226,-879.359236696517
38,"PL","d",3,38,7,"違反した。",454,-0.523,-5.04,-0.352,100,"low","long",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","b",5,54,7,"あげた",342,-0.708,-118.39,-0.419,100,"high","long",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","c",6,9,7,"愛した。",358,-0.636,-101.71,-0.519,100,"low","short",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","a",20,76,7,"説明した。",774,0.106,314.96,0.572,100,"high","short",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","a",4,17,7,"返却した。",702,-0.057,242.96,0.394,100,"high","short",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","b",9,60,7,"保証した。",334,-0.722,-125.04,-0.432,100,"high","long",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","c",18,90,7,"克服した。",590,-0.475,130.96,-0.347,100,"low","short",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","a",8,72,7,"勧めた。",326,-0.908,-133.71,-0.534,100,"high","short",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","b",13,42,7,"知らせた。",358,-0.678,-101.04,-0.384,100,"high","long",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","d",7,50,7,"落とした。",654,-0.339,194.96,-0.155,100,"low","long",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","c",10,56,7,"再検討した。",406,-0.602,-52.36,-0.483,100,"low","short",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","c",22,46,7,"汚した。",582,-0.48,122.29,-0.354,100,"low","short",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","d",15,24,7,"撮影した。",566,-0.42,106.96,-0.242,100,"low","long",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","d",23,82,7,"からかった。",598,-0.39,139.64,-0.209,100,"low","long",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","d",11,80,7,"盗んだ。",1158,0.125,698.29,0.341,100,"low","long",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","d",19,92,7,"無くした。",406,-0.567,-53.04,-0.399,100,"low","long",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","b",1,100,7,"見せた。",390,-0.62,-69.71,-0.322,100,"high","long",538,212.126488347928,1174.37946504378,-98.3794650437833
38,"PL","a",12,13,7,"話した。",686,-0.093,226.29,0.353,100,"high","short",538,212.126488347928,1174.37946504378,-98.3794650437833
39,"PL","a",3,60,7,"説明した。",478,-0.564,-185.03,-0.66,100,"high","short",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","a",11,101,7,"手渡した。",622,-0.238,-41.03,-0.306,100,"high","short",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","d",14,36,7,"実現した。",782,-0.221,118.97,-0.23,100,"low","long",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","b",4,34,7,"返却した。",430,-0.548,-233.03,-0.649,100,"high","long",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","d",18,68,7,"克服した。",294,-0.67,-369.03,-0.711,100,"low","long",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","c",1,42,7,"破った。",2333.1120484318,1.045,2154.22,1.145,100,"low","short",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","d",10,62,7,"再検討した。",789,-0.215,90.73,-0.258,100,"low","long",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","c",13,24,7,"応援した。",1486,0.147,822.97,0.163,100,"low","short",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","b",8,99,7,"勧めた。",262,-0.853,-365.78,-0.914,100,"high","long",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","b",16,97,7,"与えた。",478,-0.46,-149.78,-0.482,100,"high","long",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","a",15,16,7,"ご馳走した。",470,-0.582,-228.27,-0.767,100,"high","short",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","d",2,66,7,"まとめた。",846,-0.162,182.97,-0.167,100,"low","long",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","c",17,12,7,"忘れていた。",1046,-0.159,347.73,-0.187,100,"low","short",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","b",24,46,7,"払った。",550,-0.329,-77.78,-0.338,100,"high","long",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","a",23,50,7,"ささげた。",758,0.07,94.97,0.03,100,"high","short",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","d",6,54,7,"愛した。",382,-0.589,-245.78,-0.589,100,"low","long",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","a",7,30,7,"投げた。",910,0.414,282.22,0.491,100,"high","short",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","b",20,91,7,"説明した。",662,-0.126,-1.03,-0.184,100,"high","long",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","c",5,95,7,"懐かしがった。",789,-0.337,55.49,-0.403,100,"low","short",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","a",19,93,7,"求めた。",430,-0.673,-197.78,-0.692,100,"high","short",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","b",12,64,7,"話した。",350,-0.693,-277.78,-0.738,100,"high","long",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","d",22,40,7,"汚した。",1006,-0.015,378.22,0.026,100,"low","long",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
39,"PL","c",9,80,7,"検討した。",430,-0.586,-233.03,-0.616,100,"low","short",740.521739130435,530.86343643379,2333.1120484318,-852.068570170935
